cancer_site,state,year,count,population,crude_rate_100k
III CNS and misc intracranial and intraspinal neoplasms,Virginia,2019,64,2130427,3
III CNS and misc intracranial and intraspinal neoplasms,Washington,2019,67,1862282,3.6
III CNS and misc intracranial and intraspinal neoplasms,West Virginia,2019,17,409661,4.15
III CNS and misc intracranial and intraspinal neoplasms,Wisconsin,2019,54,1451315,3.7200000000000006
III CNS and misc intracranial and intraspinal neoplasms,Alabama,2020,57,1252961,4.55
III CNS and misc intracranial and intraspinal neoplasms,Arizona,2020,50,1797655,2.7800000000000002
III CNS and misc intracranial and intraspinal neoplasms,Arkansas,2020,19,779232,2.44
III CNS and misc intracranial and intraspinal neoplasms,California,2020,231,9911839,2.33
III CNS and misc intracranial and intraspinal neoplasms,Colorado,2020,41,1407914,2.91
III CNS and misc intracranial and intraspinal neoplasms,Connecticut,2020,28,846366,3.3100000000000005
III CNS and misc intracranial and intraspinal neoplasms,Florida,2020,161,4752216,3.39
III CNS and misc intracranial and intraspinal neoplasms,Georgia,2020,57,2826070,2.02
III CNS and misc intracranial and intraspinal neoplasms,Illinois,2020,82,3177225,2.58
III CNS and misc intracranial and intraspinal neoplasms,Iowa,2020,30,828838,3.6200000000000006
III CNS and misc intracranial and intraspinal neoplasms,Kansas,2020,22,790997,2.7800000000000002
III CNS and misc intracranial and intraspinal neoplasms,Kentucky,2020,31,1130680,2.74
III CNS and misc intracranial and intraspinal neoplasms,Louisiana,2020,30,1212086,2.4800000000000004
III CNS and misc intracranial and intraspinal neoplasms,Maryland,2020,35,1527500,2.29
III CNS and misc intracranial and intraspinal neoplasms,Massachusetts,2020,36,1578332,2.2800000000000002
III CNS and misc intracranial and intraspinal neoplasms,Michigan,2020,51,2433725,2.1
III CNS and misc intracranial and intraspinal neoplasms,Minnesota,2020,39,1464734,2.66
III CNS and misc intracranial and intraspinal neoplasms,Mississippi,2020,26,778277,3.34
III CNS and misc intracranial and intraspinal neoplasms,Missouri,2020,44,1541203,2.85
III CNS and misc intracranial and intraspinal neoplasms,Nebraska,2020,17,539091,3.1500000000000004
III CNS and misc intracranial and intraspinal neoplasms,New Jersey,2020,57,2262277,2.52
III CNS and misc intracranial and intraspinal neoplasms,New York,2020,139,4694118,2.9600000000000004
III CNS and misc intracranial and intraspinal neoplasms,North Carolina,2020,79,2578660,3.0600000000000005
III CNS and misc intracranial and intraspinal neoplasms,Ohio,2020,84,2921500,2.8800000000000003
III CNS and misc intracranial and intraspinal neoplasms,Oklahoma,2020,32,1064162,3.0100000000000002
III CNS and misc intracranial and intraspinal neoplasms,Oregon,2020,26,966858,2.69
III CNS and misc intracranial and intraspinal neoplasms,Pennsylvania,2020,102,3035112,3.3600000000000003
III CNS and misc intracranial and intraspinal neoplasms,South Carolina,2020,24,1247280,1.92
III CNS and misc intracranial and intraspinal neoplasms,Tennessee,2020,48,1704955,2.8200000000000003
III CNS and misc intracranial and intraspinal neoplasms,Texas,2020,227,8273250,2.74
III CNS and misc intracranial and intraspinal neoplasms,Utah,2020,37,1046391,3.54
III CNS and misc intracranial and intraspinal neoplasms,Virginia,2020,56,2125043,2.64
III CNS and misc intracranial and intraspinal neoplasms,Washington,2020,68,1863741,3.6500000000000004
III CNS and misc intracranial and intraspinal neoplasms,West Virginia,2020,17,404838,4.2
III CNS and misc intracranial and intraspinal neoplasms,Wisconsin,2020,39,1440144,2.7100000000000004
III CNS and misc intracranial and intraspinal neoplasms,Alabama,2021,35,1248432,2.8000000000000003
III CNS and misc intracranial and intraspinal neoplasms,Arizona,2021,52,1780190,2.92
III CNS and misc intracranial and intraspinal neoplasms,Arkansas,2021,20,775555,2.58
III CNS and misc intracranial and intraspinal neoplasms,California,2021,203,9634165,2.1100000000000003
III CNS and misc intracranial and intraspinal neoplasms,Colorado,2021,37,1383151,2.68
III CNS and misc intracranial and intraspinal neoplasms,Connecticut,2021,33,844666,3.91
III CNS and misc intracranial and intraspinal neoplasms,Florida,2021,154,4738889,3.25
III CNS and misc intracranial and intraspinal neoplasms,Georgia,2021,80,2798271,2.8600000000000003
III CNS and misc intracranial and intraspinal neoplasms,Illinois,2021,79,3104921,2.54
III CNS and misc intracranial and intraspinal neoplasms,Iowa,2021,17,821616,2.07
III CNS and misc intracranial and intraspinal neoplasms,Kansas,2021,16,781045,2.0500000000000003
III CNS and misc intracranial and intraspinal neoplasms,Kentucky,2021,41,1118632,3.6700000000000004
III CNS and misc intracranial and intraspinal neoplasms,Louisiana,2021,36,1194046,3.0100000000000002
III CNS and misc intracranial and intraspinal neoplasms,Maryland,2021,36,1508622,2.39
III CNS and misc intracranial and intraspinal neoplasms,Massachusetts,2021,54,1559168,3.4600000000000004
III CNS and misc intracranial and intraspinal neoplasms,Michigan,2021,48,2381859,2.02
III CNS and misc intracranial and intraspinal neoplasms,Minnesota,2021,30,1446771,2.07
III CNS and misc intracranial and intraspinal neoplasms,Mississippi,2021,19,767713,2.47
III CNS and misc intracranial and intraspinal neoplasms,Missouri,2021,42,1529584,2.75
III CNS and misc intracranial and intraspinal neoplasms,Nebraska,2021,17,533227,3.19
III CNS and misc intracranial and intraspinal neoplasms,Nevada,2021,17,760646,2.23
III CNS and misc intracranial and intraspinal neoplasms,New Jersey,2021,78,2229840,3.5
III CNS and misc intracranial and intraspinal neoplasms,New York,2021,142,4585904,3.1
III CNS and misc intracranial and intraspinal neoplasms,North Carolina,2021,82,2578092,3.18
III CNS and misc intracranial and intraspinal neoplasms,Ohio,2021,106,2872337,3.69
III CNS and misc intracranial and intraspinal neoplasms,Oklahoma,2021,26,1061686,2.45
III CNS and misc intracranial and intraspinal neoplasms,Oregon,2021,23,951929,2.42
III CNS and misc intracranial and intraspinal neoplasms,Pennsylvania,2021,124,3017424,4.11
III CNS and misc intracranial and intraspinal neoplasms,South Carolina,2021,33,1246302,2.6500000000000004
III CNS and misc intracranial and intraspinal neoplasms,Tennessee,2021,57,1697511,3.3600000000000003
III CNS and misc intracranial and intraspinal neoplasms,Texas,2021,225,8245806,2.7300000000000004
III CNS and misc intracranial and intraspinal neoplasms,Utah,2021,34,1042726,3.2600000000000002
III CNS and misc intracranial and intraspinal neoplasms,Virginia,2021,38,2104377,1.8100000000000003
III CNS and misc intracranial and intraspinal neoplasms,Washington,2021,66,1829763,3.6100000000000003
III CNS and misc intracranial and intraspinal neoplasms,Wisconsin,2021,40,1409256,2.84
III(a) Ependymomas and choroid plexus tumor,California,1999,25,10162042,0.25
III(a) Ependymomas and choroid plexus tumor,Texas,1999,24,6488388,0.37000000000000005
III(a) Ependymomas and choroid plexus tumor,California,2000,24,10255924,0.22999999999999998
III(a) Ependymomas and choroid plexus tumor,California,2001,25,10313880,0.24
III(a) Ependymomas and choroid plexus tumor,Texas,2001,25,6650892,0.38
III(a) Ependymomas and choroid plexus tumor,California,2002,29,10354903,0.27999999999999997
III(a) Ependymomas and choroid plexus tumor,Michigan,2002,18,2869862,0.63
III(a) Ependymomas and choroid plexus tumor,New York,2002,18,5177855,0.35000000000000003
III(a) Ependymomas and choroid plexus tumor,Texas,2002,16,6731078,0.24
III(a) Ependymomas and choroid plexus tumor,California,2003,26,10407621,0.25
III(a) Ependymomas and choroid plexus tumor,Texas,2003,20,6809683,0.29
III(a) Ependymomas and choroid plexus tumor,California,2004,35,10443725,0.34
III(a) Ependymomas and choroid plexus tumor,Texas,2004,20,6893798,0.29
III(a) Ependymomas and choroid plexus tumor,California,2005,39,10441553,0.37000000000000005
III(a) Ependymomas and choroid plexus tumor,Texas,2005,19,6976844,0.27
III(a) Ependymomas and choroid plexus tumor,California,2006,29,10426324,0.27999999999999997
III(a) Ependymomas and choroid plexus tumor,Texas,2006,31,7146953,0.43
III(a) Ependymomas and choroid plexus tumor,California,2007,28,10419053,0.27
III(a) Ependymomas and choroid plexus tumor,Texas,2007,18,7276869,0.25
III(a) Ependymomas and choroid plexus tumor,California,2008,25,10448668,0.24
III(a) Ependymomas and choroid plexus tumor,Texas,2008,18,7409811,0.24
III(a) Ependymomas and choroid plexus tumor,California,2009,24,10451060,0.22999999999999998
III(a) Ependymomas and choroid plexus tumor,Florida,2009,16,4513647,0.35000000000000003
III(a) Ependymomas and choroid plexus tumor,Texas,2009,24,7543609,0.32000000000000006
III(a) Ependymomas and choroid plexus tumor,California,2010,30,10430475,0.29
III(a) Ependymomas and choroid plexus tumor,New York,2010,20,4895434,0.41
III(a) Ependymomas and choroid plexus tumor,Texas,2010,21,7634449,0.27999999999999997
III(a) Ependymomas and choroid plexus tumor,California,2011,30,10370254,0.29
III(a) Ependymomas and choroid plexus tumor,Florida,2011,16,4488437,0.36000000000000004
III(a) Ependymomas and choroid plexus tumor,Texas,2011,24,7693071,0.31000000000000005
III(a) Ependymomas and choroid plexus tumor,California,2012,19,10317070,0.18000000000000002
III(a) Ependymomas and choroid plexus tumor,Texas,2012,26,7752093,0.34
III(a) Ependymomas and choroid plexus tumor,California,2013,28,10281356,0.27
III(a) Ependymomas and choroid plexus tumor,Florida,2013,18,4504408,0.4
III(a) Ependymomas and choroid plexus tumor,Texas,2013,20,7817791,0.26
III(a) Ependymomas and choroid plexus tumor,California,2014,24,10252905,0.22999999999999998
III(a) Ependymomas and choroid plexus tumor,New York,2014,19,4841587,0.39
III(a) Ependymomas and choroid plexus tumor,Texas,2014,28,7912748,0.35000000000000003
III(a) Ependymomas and choroid plexus tumor,California,2015,26,10233713,0.25
III(a) Ependymomas and choroid plexus tumor,New York,2015,16,4827598,0.33
III(a) Ependymomas and choroid plexus tumor,Pennsylvania,2015,17,3085612,0.55
III(a) Ependymomas and choroid plexus tumor,Texas,2015,26,8019632,0.32000000000000006
III(a) Ependymomas and choroid plexus tumor,California,2016,27,10202315,0.26
III(a) Ependymomas and choroid plexus tumor,Texas,2016,16,8109784,0.2
III(a) Ependymomas and choroid plexus tumor,California,2017,31,10167604,0.30000000000000004
III(a) Ependymomas and choroid plexus tumor,New York,2017,23,4793336,0.48
III(a) Ependymomas and choroid plexus tumor,Texas,2017,33,8172127,0.4
III(a) Ependymomas and choroid plexus tumor,California,2018,33,10112152,0.33
III(a) Ependymomas and choroid plexus tumor,Texas,2018,27,8214114,0.33
III(a) Ependymomas and choroid plexus tumor,California,2019,17,10031937,0.17
III(a) Ependymomas and choroid plexus tumor,Texas,2019,17,8258161,0.21000000000000002
III(a) Ependymomas and choroid plexus tumor,California,2020,23,9911839,0.22999999999999998
III(a) Ependymomas and choroid plexus tumor,Texas,2020,19,8273250,0.22999999999999998
III(a) Ependymomas and choroid plexus tumor,California,2021,18,9634165,0.19
III(b) Astrocytomas,Arizona,1999,17,1480412,1.1500000000000001
III(b) Astrocytomas,California,1999,122,10162042,1.2000000000000002
III(b) Astrocytomas,Florida,1999,65,4003280,1.62
III(b) Astrocytomas,Georgia,1999,40,2373428,1.69
III(b) Astrocytomas,Illinois,1999,44,3599110,1.22
III(b) Astrocytomas,Indiana,1999,27,1755549,1.54
III(b) Astrocytomas,Kentucky,1999,16,1116377,1.4300000000000002
III(b) Astrocytomas,Maryland,1999,25,1482861,1.69
III(b) Astrocytomas,Massachusetts,1999,21,1666586,1.26
III(b) Astrocytomas,Missouri,1999,28,1594201,1.7600000000000002
III(b) Astrocytomas,New Jersey,1999,33,2263704,1.46
III(b) Astrocytomas,New York,1999,79,5187922,1.52
III(b) Astrocytomas,North Carolina,1999,38,2158582,1.7600000000000002
III(b) Astrocytomas,Ohio,1999,47,3222127,1.46
III(b) Astrocytomas,Pennsylvania,1999,39,3275657,1.1900000000000002
III(b) Astrocytomas,Tennessee,1999,24,1548896,1.55
III(b) Astrocytomas,Texas,1999,99,6488388,1.5300000000000002
III(b) Astrocytomas,Virginia,1999,25,1918957,1.3
III(b) Astrocytomas,Washington,1999,36,1674996,2.15
III(b) Astrocytomas,Wisconsin,1999,22,1530291,1.4400000000000002
III(b) Astrocytomas,Arizona,2000,16,1525842,1.05
III(b) Astrocytomas,California,2000,133,10255924,1.3
III(b) Astrocytomas,Connecticut,2000,19,926152,2.0500000000000003
III(b) Astrocytomas,Florida,2000,76,4058589,1.87
III(b) Astrocytomas,Georgia,2000,31,2422975,1.2800000000000002
III(b) Astrocytomas,Illinois,2000,49,3606347,1.36
III(b) Astrocytomas,Indiana,2000,26,1764612,1.47
III(b) Astrocytomas,Kentucky,2000,24,1114144,2.15
III(b) Astrocytomas,Louisiana,2000,17,1365997,1.2400000000000002
III(b) Astrocytomas,Maryland,2000,23,1493782,1.54
III(b) Astrocytomas,Massachusetts,2000,28,1676429,1.67
III(b) Astrocytomas,Michigan,2000,30,2884980,1.04
III(b) Astrocytomas,Minnesota,2000,30,1438110,2.09
III(b) Astrocytomas,Missouri,2000,25,1595254,1.57
III(b) Astrocytomas,New Jersey,2000,49,2285412,2.14
III(b) Astrocytomas,New York,2000,104,5206876,2
III(b) Astrocytomas,North Carolina,2000,39,2196520,1.7800000000000002
III(b) Astrocytomas,Ohio,2000,35,3214599,1.09
III(b) Astrocytomas,Oregon,2000,16,945370,1.69
III(b) Astrocytomas,Pennsylvania,2000,68,3267204,2.08
III(b) Astrocytomas,South Carolina,2000,18,1137657,1.58
III(b) Astrocytomas,Tennessee,2000,16,1562595,1.02
III(b) Astrocytomas,Texas,2000,105,6568599,1.6
III(b) Astrocytomas,Virginia,2000,34,1940254,1.75
III(b) Astrocytomas,Washington,2000,32,1686223,1.9000000000000001
III(b) Astrocytomas,Arizona,2001,20,1546638,1.29
III(b) Astrocytomas,California,2001,125,10313880,1.21
III(b) Astrocytomas,Colorado,2001,19,1256827,1.51
III(b) Astrocytomas,Connecticut,2001,17,934730,1.82
III(b) Astrocytomas,Florida,2001,70,4121474,1.7000000000000002
III(b) Astrocytomas,Georgia,2001,39,2460269,1.59
III(b) Astrocytomas,Illinois,2001,41,3603190,1.1400000000000001
III(b) Astrocytomas,Indiana,2001,28,1767384,1.58
III(b) Astrocytomas,Iowa,2001,19,824756,2.3000000000000003
III(b) Astrocytomas,Kentucky,2001,24,1109841,2.16
III(b) Astrocytomas,Massachusetts,2001,29,1683014,1.72
III(b) Astrocytomas,Michigan,2001,48,2880673,1.67
III(b) Astrocytomas,Minnesota,2001,27,1443735,1.87
III(b) Astrocytomas,Missouri,2001,24,1593065,1.51
III(b) Astrocytomas,New Jersey,2001,42,2303248,1.82
III(b) Astrocytomas,New York,2001,75,5193778,1.4400000000000002
III(b) Astrocytomas,North Carolina,2001,30,2239347,1.34
III(b) Astrocytomas,Ohio,2001,61,3200250,1.9100000000000001
III(b) Astrocytomas,Pennsylvania,2001,64,3256966,1.97
III(b) Astrocytomas,South Carolina,2001,16,1140572,1.4000000000000001
III(b) Astrocytomas,Tennessee,2001,22,1565704,1.4100000000000001
III(b) Astrocytomas,Texas,2001,100,6650892,1.5
III(b) Astrocytomas,Virginia,2001,24,1960964,1.22
III(b) Astrocytomas,Washington,2001,25,1688011,1.4800000000000002
III(b) Astrocytomas,Wisconsin,2001,29,1535518,1.89
III(b) Astrocytomas,Alabama,2002,19,1244435,1.5300000000000002
III(b) Astrocytomas,Arizona,2002,24,1575649,1.52
III(b) Astrocytomas,California,2002,157,10354903,1.52
III(b) Astrocytomas,Connecticut,2002,19,940829,2.02
III(b) Astrocytomas,Florida,2002,71,4190302,1.69
III(b) Astrocytomas,Georgia,2002,33,2493892,1.32
