state,age_group,year,count,population,crude_rate_100k
Virginia,< 1 year,2013,22,101559,21.66
Washington,1-4 years,2013,88,354323,24.840000000000003
Washington,10-14 years,2013,59,442334,13.340000000000002
Washington,15-19 years,2013,108,446525,24.19
Washington,5-9 years,2013,46,445478,10.33
Washington,< 1 year,2013,18,86820,20.730000000000004
West Virginia,1-4 years,2013,23,81683,28.160000000000004
West Virginia,10-14 years,2013,20,108939,18.36
West Virginia,15-19 years,2013,22,114326,19.240000000000002
Wisconsin,1-4 years,2013,67,276664,24.22
Wisconsin,10-14 years,2013,46,376811,12.21
Wisconsin,15-19 years,2013,76,393554,19.310000000000002
Wisconsin,5-9 years,2013,49,366711,13.36
Wisconsin,< 1 year,2013,21,66276,31.689999999999998
Alabama,1-4 years,2014,48,235553,20.380000000000003
Alabama,10-14 years,2014,46,320099,14.37
Alabama,15-19 years,2014,75,327633,22.89
Alabama,5-9 years,2014,36,307051,11.72
Alabama,< 1 year,2014,29,58305,49.74
Arizona,1-4 years,2014,83,341427,24.310000000000002
Arizona,10-14 years,2014,60,455423,13.17
Arizona,15-19 years,2014,94,456785,20.580000000000002
Arizona,5-9 years,2014,55,451356,12.190000000000001
Arizona,< 1 year,2014,34,84292,40.34
Arkansas,1-4 years,2014,29,151755,19.11
Arkansas,10-14 years,2014,36,199654,18.03
Arkansas,15-19 years,2014,45,199763,22.53
Arkansas,5-9 years,2014,29,197479,14.690000000000001
Arkansas,< 1 year,2014,17,37539,45.29
California,1-4 years,2014,457,1993797,22.92
California,10-14 years,2014,410,2555294,16.05
California,15-19 years,2014,645,2670645,24.150000000000002
California,5-9 years,2014,352,2538252,13.87
California,< 1 year,2014,120,494917,24.25
Colorado,1-4 years,2014,72,266391,27.03
Colorado,10-14 years,2014,52,358150,14.52
Colorado,15-19 years,2014,82,348586,23.52
Colorado,5-9 years,2014,55,353448,15.56
Connecticut,1-4 years,2014,36,153135,23.51
Connecticut,10-14 years,2014,26,234416,11.090000000000002
Connecticut,15-19 years,2014,70,256229,27.32
Connecticut,5-9 years,2014,24,211620,11.340000000000002
Delaware,1-4 years,2014,16,44219,36.18
Florida,1-4 years,2014,202,859749,23.5
Florida,10-14 years,2014,191,1147651,16.64
Florida,15-19 years,2014,334,1194042,27.97
Florida,5-9 years,2014,180,1113787,16.16
Florida,< 1 year,2014,58,215971,26.860000000000003
Georgia,1-4 years,2014,114,526555,21.650000000000002
Georgia,10-14 years,2014,123,719385,17.1
Georgia,15-19 years,2014,141,708345,19.91
Georgia,5-9 years,2014,91,699572,13.01
Georgia,< 1 year,2014,32,127861,25.03
Hawaii,1-4 years,2014,17,74984,22.67
Hawaii,15-19 years,2014,22,80638,27.28
Idaho,1-4 years,2014,20,91149,21.94
Idaho,15-19 years,2014,21,121767,17.25
Idaho,5-9 years,2014,19,122783,15.469999999999999
Illinois,1-4 years,2014,141,636855,22.14
Illinois,10-14 years,2014,118,868615,13.580000000000002
Illinois,15-19 years,2014,223,880410,25.330000000000002
Illinois,5-9 years,2014,118,830652,14.21
Illinois,< 1 year,2014,44,156680,28.080000000000002
Indiana,1-4 years,2014,71,335604,21.16
Indiana,10-14 years,2014,71,456711,15.55
Indiana,15-19 years,2014,97,463537,20.930000000000003
Indiana,5-9 years,2014,53,439603,12.06
Indiana,< 1 year,2014,22,82451,26.680000000000003
Iowa,1-4 years,2014,35,156712,22.330000000000002
Iowa,10-14 years,2014,44,206309,21.330000000000002
Iowa,15-19 years,2014,54,218793,24.680000000000003
Iowa,5-9 years,2014,34,206161,16.490000000000002
Kansas,1-4 years,2014,33,159690,20.67
Kansas,10-14 years,2014,30,203680,14.730000000000002
Kansas,15-19 years,2014,48,204323,23.490000000000002
Kansas,5-9 years,2014,25,203728,12.270000000000001
Kansas,< 1 year,2014,17,38905,43.7
Kentucky,1-4 years,2014,56,219964,25.46
Kentucky,10-14 years,2014,50,288472,17.330000000000002
Kentucky,15-19 years,2014,60,288763,20.78
Kentucky,5-9 years,2014,35,282749,12.38
Kentucky,< 1 year,2014,17,55096,30.860000000000003
Louisiana,1-4 years,2014,52,244397,21.28
Louisiana,10-14 years,2014,51,311390,16.380000000000003
Louisiana,15-19 years,2014,59,306728,19.240000000000002
Louisiana,5-9 years,2014,34,312457,10.88
Maine,10-14 years,2014,16,76107,21.02
Maine,15-19 years,2014,18,83395,21.580000000000002
Maryland,1-4 years,2014,67,296406,22.6
Maryland,10-14 years,2014,55,384204,14.32
Maryland,15-19 years,2014,85,394916,21.52
Maryland,5-9 years,2014,51,374876,13.600000000000001
Massachusetts,1-4 years,2014,63,293358,21.480000000000004
Massachusetts,10-14 years,2014,59,407677,14.469999999999999
Massachusetts,15-19 years,2014,108,470740,22.94
Massachusetts,5-9 years,2014,35,378234,9.25
Massachusetts,< 1 year,2014,23,72369,31.78
Michigan,1-4 years,2014,127,459536,27.64
Michigan,10-14 years,2014,91,655149,13.89
Michigan,15-19 years,2014,152,695089,21.87
Michigan,5-9 years,2014,68,605958,11.22
Michigan,< 1 year,2014,39,113515,34.36000000000001
Minnesota,1-4 years,2014,57,278790,20.450000000000003
Minnesota,10-14 years,2014,71,363577,19.53
Minnesota,15-19 years,2014,83,363353,22.840000000000003
Minnesota,5-9 years,2014,39,361485,10.790000000000001
Minnesota,< 1 year,2014,27,69574,38.81
Mississippi,1-4 years,2014,37,153719,24.07
Mississippi,10-14 years,2014,20,207124,9.66
Mississippi,15-19 years,2014,38,212171,17.91
Mississippi,5-9 years,2014,21,208007,10.100000000000001
Missouri,1-4 years,2014,74,298580,24.78
Missouri,10-14 years,2014,48,395421,12.14
Missouri,15-19 years,2014,70,402227,17.400000000000002
Missouri,5-9 years,2014,54,387639,13.930000000000001
Missouri,< 1 year,2014,24,74786,32.089999999999996
Montana,15-19 years,2014,16,64988,24.62
Montana,< 1 year,2014,0,12349,0
Nebraska,1-4 years,2014,23,104220,22.07
Nebraska,15-19 years,2014,27,130159,20.740000000000002
Nebraska,5-9 years,2014,19,133345,14.25
Nevada,1-4 years,2014,30,142188,21.1
Nevada,10-14 years,2014,23,185632,12.39
Nevada,15-19 years,2014,37,177563,20.840000000000003
Nevada,5-9 years,2014,35,186144,18.8
New Hampshire,1-4 years,2014,20,52498,38.1
New Hampshire,15-19 years,2014,31,91964,33.71
New Jersey,1-4 years,2014,107,428860,24.950000000000003
New Jersey,10-14 years,2014,77,588430,13.090000000000002
New Jersey,15-19 years,2014,165,594245,27.77
New Jersey,5-9 years,2014,99,556113,17.8
New Jersey,< 1 year,2014,26,104390,24.91
New Mexico,1-4 years,2014,16,108388,14.76
New Mexico,10-14 years,2014,20,143332,13.950000000000001
New Mexico,15-19 years,2014,29,143061,20.27
New Mexico,5-9 years,2014,18,143299,12.56
New York,1-4 years,2014,211,953530,22.130000000000003
New York,10-14 years,2014,206,1201371,17.150000000000002
New York,15-19 years,2014,335,1295745,25.85
New York,5-9 years,2014,197,1149942,17.130000000000003
New York,< 1 year,2014,71,240999,29.460000000000004
North Carolina,1-4 years,2014,104,478015,21.76
North Carolina,10-14 years,2014,106,655790,16.16
North Carolina,15-19 years,2014,151,660000,22.880000000000003
North Carolina,5-9 years,2014,74,636239,11.63
North Carolina,< 1 year,2014,24,118134,20.32
Ohio,1-4 years,2014,132,556784,23.71
Ohio,10-14 years,2014,97,766800,12.65
Ohio,15-19 years,2014,168,789101,21.290000000000003
Ohio,5-9 years,2014,93,727326,12.790000000000001
Ohio,< 1 year,2014,38,138100,27.52
Oklahoma,1-4 years,2014,41,210944,19.44
Oklahoma,10-14 years,2014,32,265924,12.030000000000001
Oklahoma,15-19 years,2014,41,262237,15.630000000000003
Oklahoma,5-9 years,2014,37,268225,13.790000000000001
Oregon,1-4 years,2014,46,184320,24.96
Oregon,10-14 years,2014,26,243277,10.690000000000001
Oregon,15-19 years,2014,70,248457,28.17
Oregon,5-9 years,2014,31,240103,12.91
Oregon,< 1 year,2014,19,45072,42.150000000000006
Pennsylvania,1-4 years,2014,138,573271,24.07
Pennsylvania,10-14 years,2014,115,782802,14.690000000000001
Pennsylvania,15-19 years,2014,192,858224,22.37
Pennsylvania,5-9 years,2014,85,743039,11.440000000000001
Pennsylvania,< 1 year,2014,57,141562,40.27
Rhode Island,15-19 years,2014,19,77018,24.67
South Carolina,1-4 years,2014,53,229441,23.1
South Carolina,10-14 years,2014,49,306085,16.01
South Carolina,15-19 years,2014,50,315665,15.840000000000002
South Carolina,5-9 years,2014,26,303933,8.55
Tennessee,1-4 years,2014,79,319458,24.730000000000004
Tennessee,10-14 years,2014,85,427929,19.86
Tennessee,15-19 years,2014,98,426764,22.96
Tennessee,5-9 years,2014,49,417485,11.740000000000002
Tennessee,< 1 year,2014,27,79444,33.99
Texas,1-4 years,2014,368,1553329,23.69
Texas,10-14 years,2014,311,2018490,15.41
Texas,15-19 years,2014,436,1950792,22.35
Texas,5-9 years,2014,307,2001156,15.340000000000002
Texas,< 1 year,2014,115,388981,29.560000000000002
Utah,1-4 years,2014,34,202658,16.78
Utah,10-14 years,2014,33,252900,13.05
Utah,15-19 years,2014,64,230801,27.730000000000004
Utah,5-9 years,2014,29,260407,11.14
Virginia,1-4 years,2014,82,407803,20.11
Virginia,10-14 years,2014,75,530244,14.14
Virginia,15-19 years,2014,106,546491,19.400000000000002
Virginia,5-9 years,2014,71,518379,13.700000000000001
Virginia,< 1 year,2014,20,101649,19.680000000000003
Washington,1-4 years,2014,76,355385,21.39
Washington,10-14 years,2014,78,445084,17.52
Washington,15-19 years,2014,113,448390,25.200000000000003
Washington,5-9 years,2014,79,448901,17.6
Washington,< 1 year,2014,22,86877,25.32
West Virginia,1-4 years,2014,18,81694,22.03
West Virginia,10-14 years,2014,20,108820,18.380000000000003
West Virginia,15-19 years,2014,22,113693,19.35
West Virginia,5-9 years,2014,17,104719,16.23
Wisconsin,1-4 years,2014,68,273552,24.86
Wisconsin,10-14 years,2014,49,377131,12.990000000000002
Wisconsin,15-19 years,2014,98,392392,24.980000000000004
Wisconsin,5-9 years,2014,57,363576,15.680000000000001
Wisconsin,< 1 year,2014,20,66334,30.150000000000002
Wyoming,< 1 year,2014,0,7587,0
Alabama,1-4 years,2015,61,235244,25.930000000000003
Alabama,10-14 years,2015,39,317144,12.3
Alabama,15-19 years,2015,78,331007,23.560000000000002
Alabama,5-9 years,2015,53,306195,17.31
Alabama,< 1 year,2015,23,59086,38.93000000000001
Arizona,1-4 years,2015,78,340570,22.900000000000002
Arizona,10-14 years,2015,82,456424,17.97
Arizona,15-19 years,2015,111,463393,23.950000000000003
Arizona,5-9 years,2015,79,447187,17.669999999999998
Arizona,< 1 year,2015,23,84319,27.28
Arkansas,1-4 years,2015,36,150932,23.85
Arkansas,10-14 years,2015,32,199271,16.06
Arkansas,15-19 years,2015,41,201643,20.330000000000002
Arkansas,5-9 years,2015,20,196308,10.190000000000001
California,1-4 years,2015,475,1992104,23.840000000000003
California,10-14 years,2015,417,2556397,16.31
California,15-19 years,2015,641,2663794,24.060000000000002
California,5-9 years,2015,375,2525807,14.850000000000001
California,< 1 year,2015,135,495611,27.24
Colorado,1-4 years,2015,63,266060,23.680000000000003
Colorado,10-14 years,2015,50,362904,13.780000000000001
Colorado,15-19 years,2015,80,356165,22.46
Colorado,5-9 years,2015,45,353307,12.740000000000002
Colorado,< 1 year,2015,16,65419,24.46
Connecticut,1-4 years,2015,40,151464,26.410000000000004
Connecticut,10-14 years,2015,44,232093,18.96
Connecticut,15-19 years,2015,49,254689,19.240000000000002
Connecticut,5-9 years,2015,20,207678,9.63
Florida,1-4 years,2015,232,874398,26.53
Florida,10-14 years,2015,205,1157001,17.72
Florida,15-19 years,2015,324,1209821,26.78
Florida,5-9 years,2015,177,1121689,15.780000000000001
Florida,< 1 year,2015,62,218823,28.330000000000002
Georgia,1-4 years,2015,126,524479,24.02
Georgia,10-14 years,2015,118,721935,16.34
Georgia,15-19 years,2015,165,720451,22.900000000000002
Georgia,5-9 years,2015,91,697884,13.040000000000001
Georgia,< 1 year,2015,36,129783,27.74
Idaho,1-4 years,2015,17,90260,18.830000000000002
Idaho,10-14 years,2015,21,125571,16.72
Idaho,15-19 years,2015,31,125308,24.740000000000002
Idaho,5-9 years,2015,20,122370,16.34
Illinois,1-4 years,2015,144,628165,22.92
Illinois,10-14 years,2015,119,861514,13.81
Illinois,15-19 years,2015,223,875687,25.47
Illinois,5-9 years,2015,109,819884,13.290000000000001
Illinois,< 1 year,2015,35,158314,22.11
Indiana,1-4 years,2015,99,334516,29.59
Indiana,10-14 years,2015,79,454285,17.39
Indiana,15-19 years,2015,104,465608,22.340000000000003
Indiana,5-9 years,2015,48,436894,10.990000000000002
Indiana,< 1 year,2015,24,82938,28.939999999999998
Iowa,1-4 years,2015,37,156595,23.630000000000003
Iowa,10-14 years,2015,35,206904,16.919999999999998
Iowa,15-19 years,2015,59,220553,26.75
Iowa,5-9 years,2015,34,206075,16.5
Kansas,1-4 years,2015,42,157793,26.62
Kansas,10-14 years,2015,40,203391,19.67
Kansas,15-19 years,2015,44,206122,21.35
Kansas,5-9 years,2015,23,203350,11.31
Kentucky,1-4 years,2015,59,219516,26.880000000000003
Kentucky,10-14 years,2015,42,287748,14.600000000000001
Kentucky,15-19 years,2015,68,291889,23.3
Kentucky,5-9 years,2015,47,280415,16.76
Kentucky,< 1 year,2015,16,55247,28.960000000000004
Louisiana,1-4 years,2015,61,246164,24.78
Louisiana,10-14 years,2015,44,309747,14.21
Louisiana,15-19 years,2015,93,309488,30.05
Louisiana,5-9 years,2015,38,311083,12.22
Maine,15-19 years,2015,28,82554,33.92
Maryland,1-4 years,2015,59,295345,19.980000000000004
Maryland,10-14 years,2015,45,383870,11.72
Maryland,15-19 years,2015,105,395518,26.55
Maryland,5-9 years,2015,38,375347,10.120000000000001
Maryland,< 1 year,2015,20,74125,26.980000000000004
Massachusetts,1-4 years,2015,68,293130,23.200000000000003
Massachusetts,10-14 years,2015,49,405588,12.08
Massachusetts,15-19 years,2015,112,471488,23.75
Massachusetts,5-9 years,2015,58,375868,15.430000000000001
Massachusetts,< 1 year,2015,21,72270,29.060000000000002
Michigan,1-4 years,2015,95,457559,20.76
Michigan,10-14 years,2015,90,647067,13.91
Michigan,15-19 years,2015,142,692761,20.5
Michigan,5-9 years,2015,62,599154,10.350000000000001
Michigan,< 1 year,2015,39,112709,34.6
Minnesota,1-4 years,2015,62,279457,22.19
Minnesota,10-14 years,2015,77,366092,21.03
Minnesota,15-19 years,2015,87,364574,23.86
Minnesota,5-9 years,2015,50,360698,13.86
Minnesota,< 1 year,2015,16,69167,23.130000000000003
Mississippi,1-4 years,2015,23,151657,15.17
Mississippi,10-14 years,2015,26,205303,12.66
Mississippi,15-19 years,2015,39,213480,18.27
Mississippi,5-9 years,2015,27,205123,13.16
Missouri,1-4 years,2015,78,298213,26.160000000000004
Missouri,10-14 years,2015,55,394250,13.950000000000001
Missouri,15-19 years,2015,98,404371,24.240000000000002
Missouri,5-9 years,2015,61,384651,15.86
Missouri,< 1 year,2015,26,74116,35.080000000000005
Nebraska,1-4 years,2015,17,104747,16.23
Nebraska,10-14 years,2015,16,132849,12.040000000000001
Nebraska,15-19 years,2015,26,131325,19.8
Nebraska,5-9 years,2015,23,133423,17.240000000000002
Nevada,1-4 years,2015,34,142534,23.85
Nevada,10-14 years,2015,31,187705,16.52
Nevada,15-19 years,2015,44,179184,24.560000000000002
Nevada,5-9 years,2015,35,187937,18.62
New Hampshire,15-19 years,2015,25,90658,27.580000000000002
New Jersey,1-4 years,2015,82,427674,19.169999999999998
New Jersey,10-14 years,2015,92,586459,15.690000000000001
New Jersey,15-19 years,2015,151,594894,25.380000000000003
New Jersey,5-9 years,2015,91,552511,16.47
New Jersey,< 1 year,2015,26,104510,24.880000000000003
New Mexico,1-4 years,2015,31,106092,29.22
New Mexico,15-19 years,2015,33,143379,23.02
New Mexico,5-9 years,2015,18,141484,12.72
New York,1-4 years,2015,226,953900,23.69
New York,10-14 years,2015,204,1194127,17.080000000000002
New York,15-19 years,2015,371,1287885,28.810000000000002
New York,5-9 years,2015,157,1147913,13.680000000000001
New York,< 1 year,2015,80,243773,32.82
North Carolina,1-4 years,2015,99,474662,20.86
North Carolina,10-14 years,2015,104,654714,15.880000000000003
North Carolina,15-19 years,2015,173,671146,25.78
North Carolina,5-9 years,2015,85,632611,13.440000000000001
North Carolina,< 1 year,2015,35,118202,29.610000000000003
Ohio,1-4 years,2015,150,557031,26.930000000000003
Ohio,10-14 years,2015,113,760168,14.87
Ohio,15-19 years,2015,216,791240,27.3
Ohio,5-9 years,2015,101,721477,14
Ohio,< 1 year,2015,43,137969,31.17
Oklahoma,1-4 years,2015,45,211646,21.26
Oklahoma,10-14 years,2015,31,267724,11.58
Oklahoma,15-19 years,2015,58,267036,21.72
Oklahoma,5-9 years,2015,31,268617,11.540000000000001
Oklahoma,< 1 year,2015,21,52345,40.120000000000005
Oregon,1-4 years,2015,53,184474,28.730000000000004
Oregon,10-14 years,2015,28,243823,11.48
Oregon,15-19 years,2015,71,250392,28.360000000000003
Oregon,5-9 years,2015,36,241538,14.9
Oregon,< 1 year,2015,16,45106,35.47
Pennsylvania,1-4 years,2015,141,572818,24.62
Pennsylvania,10-14 years,2015,114,777639,14.66
Pennsylvania,15-19 years,2015,220,854768,25.74
Pennsylvania,5-9 years,2015,102,739217,13.8
Pennsylvania,< 1 year,2015,53,141170,37.54
Rhode Island,1-4 years,2015,16,44353,36.07
Rhode Island,15-19 years,2015,17,76774,22.14
South Carolina,1-4 years,2015,43,228679,18.8
South Carolina,10-14 years,2015,43,306703,14.02
South Carolina,15-19 years,2015,65,321804,20.200000000000003
South Carolina,5-9 years,2015,41,305235,13.430000000000001
Tennessee,1-4 years,2015,68,320318,21.230000000000004
Tennessee,10-14 years,2015,61,427868,14.26
Tennessee,15-19 years,2015,84,431518,19.47
Tennessee,5-9 years,2015,47,415993,11.3
Tennessee,< 1 year,2015,26,80685,32.22
Texas,1-4 years,2015,419,1569878,26.689999999999998
Texas,10-14 years,2015,296,2044408,14.480000000000002
Texas,15-19 years,2015,460,1993026,23.080000000000002
Texas,5-9 years,2015,288,2016764,14.280000000000001
Texas,< 1 year,2015,136,395556,34.38
Utah,1-4 years,2015,47,200960,23.39
Utah,10-14 years,2015,42,257273,16.330000000000002
Utah,15-19 years,2015,62,237678,26.09
Utah,5-9 years,2015,37,260906,14.180000000000001
Virginia,1-4 years,2015,88,407580,21.590000000000003
Virginia,10-14 years,2015,64,530675,12.06
Virginia,15-19 years,2015,110,550308,19.990000000000002
Virginia,5-9 years,2015,63,517592,12.170000000000002
Virginia,< 1 year,2015,24,102300,23.46
Washington,1-4 years,2015,91,356162,25.55
Washington,10-14 years,2015,71,448115,15.840000000000002
Washington,15-19 years,2015,122,452816,26.939999999999998
Washington,5-9 years,2015,64,454219,14.090000000000002
Washington,< 1 year,2015,29,88094,32.92
West Virginia,15-19 years,2015,21,113417,18.52
Wisconsin,1-4 years,2015,48,270019,17.78
Wisconsin,10-14 years,2015,50,375758,13.31
Wisconsin,15-19 years,2015,86,393731,21.840000000000003
Wisconsin,5-9 years,2015,58,361363,16.05
Wisconsin,< 1 year,2015,17,66284,25.650000000000002
Alabama,1-4 years,2016,60,235822,25.44
Alabama,10-14 years,2016,50,315631,15.840000000000002
Alabama,15-19 years,2016,82,334570,24.51
Alabama,5-9 years,2016,51,305231,16.71
Alabama,< 1 year,2016,37,59091,62.620000000000005
Arizona,1-4 years,2016,77,341010,22.580000000000002
Arizona,10-14 years,2016,50,459734,10.88
Arizona,15-19 years,2016,82,470367,17.430000000000003
Arizona,5-9 years,2016,65,444084,14.64
Arizona,< 1 year,2016,35,81992,42.69
Arkansas,1-4 years,2016,28,151039,18.540000000000003
Arkansas,10-14 years,2016,35,199909,17.51
Arkansas,15-19 years,2016,43,203013,21.180000000000003
Arkansas,5-9 years,2016,21,194713,10.790000000000001
California,1-4 years,2016,451,1978065,22.8
California,10-14 years,2016,410,2566513,15.969999999999999
California,15-19 years,2016,658,2656594,24.77
California,5-9 years,2016,331,2517682,13.15
California,< 1 year,2016,99,483461,20.480000000000004
Colorado,1-4 years,2016,55,265516,20.71
Colorado,10-14 years,2016,46,366178,12.56
Colorado,15-19 years,2016,79,363686,21.72
