cancer_site,state,sex,count,population,crude_rate_100k
VIII(c) Ewing tumor and related sarcomas of bone,Alabama,Male,28,14736390,0.19
VIII(c) Ewing tumor and related sarcomas of bone,Arizona,Female,64,19406377,0.33
VIII(c) Ewing tumor and related sarcomas of bone,Arizona,Male,75,20369280,0.37000000000000005
VIII(c) Ewing tumor and related sarcomas of bone,Arkansas,Female,21,8729058,0.24
VIII(c) Ewing tumor and related sarcomas of bone,Arkansas,Male,33,9169100,0.36000000000000004
VIII(c) Ewing tumor and related sarcomas of bone,California,Female,231,115078726,0.2
VIII(c) Ewing tumor and related sarcomas of bone,California,Male,384,120991812,0.32000000000000006
VIII(c) Ewing tumor and related sarcomas of bone,Colorado,Female,47,15025190,0.31000000000000005
VIII(c) Ewing tumor and related sarcomas of bone,Colorado,Male,61,15862099,0.38
VIII(c) Ewing tumor and related sarcomas of bone,Connecticut,Female,23,10175364,0.22999999999999998
VIII(c) Ewing tumor and related sarcomas of bone,Connecticut,Male,38,10654876,0.36000000000000004
VIII(c) Ewing tumor and related sarcomas of bone,Florida,Female,147,50182775,0.29
VIII(c) Ewing tumor and related sarcomas of bone,Florida,Male,242,52680860,0.45999999999999996
VIII(c) Ewing tumor and related sarcomas of bone,Georgia,Female,74,30321686,0.24
VIII(c) Ewing tumor and related sarcomas of bone,Georgia,Male,97,31689633,0.31000000000000005
VIII(c) Ewing tumor and related sarcomas of bone,Illinois,Female,98,38604523,0.25
VIII(c) Ewing tumor and related sarcomas of bone,Illinois,Male,116,40489343,0.29
VIII(c) Ewing tumor and related sarcomas of bone,Indiana,Female,66,18245506,0.36000000000000004
VIII(c) Ewing tumor and related sarcomas of bone,Indiana,Male,69,19169072,0.36000000000000004
VIII(c) Ewing tumor and related sarcomas of bone,Iowa,Female,35,9228398,0.38
VIII(c) Ewing tumor and related sarcomas of bone,Iowa,Male,56,9696593,0.58
VIII(c) Ewing tumor and related sarcomas of bone,Kansas,Female,32,8950919,0.36000000000000004
VIII(c) Ewing tumor and related sarcomas of bone,Kansas,Male,41,9455616,0.43
VIII(c) Ewing tumor and related sarcomas of bone,Kentucky,Female,30,12645562,0.24
VIII(c) Ewing tumor and related sarcomas of bone,Kentucky,Male,50,13328766,0.38
VIII(c) Ewing tumor and related sarcomas of bone,Louisiana,Female,24,14259277,0.17
VIII(c) Ewing tumor and related sarcomas of bone,Louisiana,Male,37,14826787,0.25
VIII(c) Ewing tumor and related sarcomas of bone,Maine,Male,21,3671569,0.5700000000000001
VIII(c) Ewing tumor and related sarcomas of bone,Maryland,Female,42,17122384,0.25
VIII(c) Ewing tumor and related sarcomas of bone,Maryland,Male,59,17861848,0.33
VIII(c) Ewing tumor and related sarcomas of bone,Massachusetts,Female,42,18423690,0.22999999999999998
VIII(c) Ewing tumor and related sarcomas of bone,Massachusetts,Male,66,19157003,0.34
VIII(c) Ewing tumor and related sarcomas of bone,Michigan,Female,65,29825800,0.22000000000000003
VIII(c) Ewing tumor and related sarcomas of bone,Michigan,Male,95,31328957,0.30000000000000004
VIII(c) Ewing tumor and related sarcomas of bone,Minnesota,Female,42,16188565,0.26
VIII(c) Ewing tumor and related sarcomas of bone,Minnesota,Male,53,16954017,0.31000000000000005
VIII(c) Ewing tumor and related sarcomas of bone,Mississippi,Female,16,7683130,0.21000000000000002
VIII(c) Ewing tumor and related sarcomas of bone,Missouri,Female,43,17691930,0.24
VIII(c) Ewing tumor and related sarcomas of bone,Missouri,Male,50,18574543,0.27
VIII(c) Ewing tumor and related sarcomas of bone,Nebraska,Female,17,5805706,0.29
VIII(c) Ewing tumor and related sarcomas of bone,Nebraska,Male,20,6097724,0.33
VIII(c) Ewing tumor and related sarcomas of bone,Nevada,Female,16,7794272,0.21000000000000002
VIII(c) Ewing tumor and related sarcomas of bone,Nevada,Male,23,8220353,0.27999999999999997
VIII(c) Ewing tumor and related sarcomas of bone,New Jersey,Female,78,25677915,0.30000000000000004
VIII(c) Ewing tumor and related sarcomas of bone,New Jersey,Male,99,26976605,0.37000000000000005
VIII(c) Ewing tumor and related sarcomas of bone,New Mexico,Female,18,6321366,0.27999999999999997
VIII(c) Ewing tumor and related sarcomas of bone,New Mexico,Male,16,6583143,0.24
VIII(c) Ewing tumor and related sarcomas of bone,New York,Female,173,55453325,0.31000000000000005
VIII(c) Ewing tumor and related sarcomas of bone,New York,Male,205,58064527,0.35000000000000003
VIII(c) Ewing tumor and related sarcomas of bone,North Carolina,Female,72,27670201,0.26
VIII(c) Ewing tumor and related sarcomas of bone,North Carolina,Male,91,28979727,0.31000000000000005
VIII(c) Ewing tumor and related sarcomas of bone,Ohio,Female,78,34368943,0.22999999999999998
VIII(c) Ewing tumor and related sarcomas of bone,Ohio,Male,120,35997390,0.33
VIII(c) Ewing tumor and related sarcomas of bone,Oklahoma,Female,34,11570306,0.29
VIII(c) Ewing tumor and related sarcomas of bone,Oklahoma,Male,38,12186314,0.31000000000000005
VIII(c) Ewing tumor and related sarcomas of bone,Oregon,Female,35,10773308,0.32000000000000006
VIII(c) Ewing tumor and related sarcomas of bone,Oregon,Male,43,11324451,0.38
VIII(c) Ewing tumor and related sarcomas of bone,Pennsylvania,Female,94,35510719,0.26
VIII(c) Ewing tumor and related sarcomas of bone,Pennsylvania,Male,150,37173008,0.4
VIII(c) Ewing tumor and related sarcomas of bone,South Carolina,Female,32,13498914,0.24
VIII(c) Ewing tumor and related sarcomas of bone,South Carolina,Male,36,14084581,0.26
VIII(c) Ewing tumor and related sarcomas of bone,Tennessee,Female,42,18500186,0.22999999999999998
VIII(c) Ewing tumor and related sarcomas of bone,Tennessee,Male,58,19384206,0.30000000000000004
VIII(c) Ewing tumor and related sarcomas of bone,Texas,Female,217,84248594,0.26
VIII(c) Ewing tumor and related sarcomas of bone,Texas,Male,280,88350956,0.32000000000000006
VIII(c) Ewing tumor and related sarcomas of bone,Utah,Female,34,10538554,0.32000000000000006
VIII(c) Ewing tumor and related sarcomas of bone,Utah,Male,46,11049649,0.42000000000000004
VIII(c) Ewing tumor and related sarcomas of bone,Virginia,Female,54,23185434,0.22999999999999998
VIII(c) Ewing tumor and related sarcomas of bone,Virginia,Male,82,24228396,0.34
VIII(c) Ewing tumor and related sarcomas of bone,Washington,Female,45,19738654,0.22999999999999998
VIII(c) Ewing tumor and related sarcomas of bone,Washington,Male,64,20781451,0.31000000000000005
VIII(c) Ewing tumor and related sarcomas of bone,West Virginia,Male,20,5110992,0.39
VIII(c) Ewing tumor and related sarcomas of bone,Wisconsin,Female,48,16755799,0.29
VIII(c) Ewing tumor and related sarcomas of bone,Wisconsin,Male,73,17573883,0.42000000000000004
VIII(d) Other specified malignant bone tumors,California,Female,45,115078726,0.04000000000000001
VIII(d) Other specified malignant bone tumors,California,Male,58,120991812,0.05
VIII(d) Other specified malignant bone tumors,Delaware,Male,0,2676960,0
VIII(d) Other specified malignant bone tumors,District of Columbia,Female,0,1550069,0
VIII(d) Other specified malignant bone tumors,Florida,Female,25,50182775,0.05
VIII(d) Other specified malignant bone tumors,Florida,Male,31,52680860,0.06
VIII(d) Other specified malignant bone tumors,Hawaii,Female,0,3750270,0
VIII(d) Other specified malignant bone tumors,Nevada,Male,0,8220353,0
VIII(d) Other specified malignant bone tumors,New Jersey,Female,17,25677915,0.06999999999999999
VIII(d) Other specified malignant bone tumors,New Jersey,Male,18,26976605,0.06999999999999999
VIII(d) Other specified malignant bone tumors,New York,Female,40,55453325,0.06999999999999999
VIII(d) Other specified malignant bone tumors,New York,Male,35,58064527,0.06
VIII(d) Other specified malignant bone tumors,North Carolina,Female,16,27670201,0.06
VIII(d) Other specified malignant bone tumors,North Carolina,Male,16,28979727,0.06
VIII(d) Other specified malignant bone tumors,North Dakota,Female,0,2071886,0
VIII(d) Other specified malignant bone tumors,Ohio,Female,22,34368943,0.06
VIII(d) Other specified malignant bone tumors,Ohio,Male,20,35997390,0.06
VIII(d) Other specified malignant bone tumors,Pennsylvania,Female,23,35510719,0.06
VIII(d) Other specified malignant bone tumors,Rhode Island,Female,0,2983352,0
VIII(d) Other specified malignant bone tumors,Texas,Female,52,84248594,0.06
VIII(d) Other specified malignant bone tumors,Texas,Male,42,88350956,0.05
VIII(d) Other specified malignant bone tumors,Vermont,Female,0,1694835,0
VIII(e) Unspecified malignant bone tumors,Alaska,Female,0,2279931,0
VIII(e) Unspecified malignant bone tumors,California,Male,24,120991812,0.020000000000000004
VIII(e) Unspecified malignant bone tumors,Connecticut,Female,0,10175364,0
VIII(e) Unspecified malignant bone tumors,Delaware,Female,0,2591476,0
VIII(e) Unspecified malignant bone tumors,Delaware,Male,0,2676960,0
VIII(e) Unspecified malignant bone tumors,District of Columbia,Female,0,1550069,0
VIII(e) Unspecified malignant bone tumors,District of Columbia,Male,0,1533269,0
VIII(e) Unspecified malignant bone tumors,Hawaii,Female,0,3750270,0
VIII(e) Unspecified malignant bone tumors,Hawaii,Male,0,3997425,0
VIII(e) Unspecified malignant bone tumors,Idaho,Female,0,5258478,0
VIII(e) Unspecified malignant bone tumors,Iowa,Female,0,9228398,0
VIII(e) Unspecified malignant bone tumors,Iowa,Male,0,9696593,0
VIII(e) Unspecified malignant bone tumors,Maine,Female,0,3472550,0
VIII(e) Unspecified malignant bone tumors,Maine,Male,0,3671569,0
VIII(e) Unspecified malignant bone tumors,Maryland,Male,16,17861848,0.09000000000000001
VIII(e) Unspecified malignant bone tumors,Minnesota,Female,0,16188565,0
VIII(e) Unspecified malignant bone tumors,Minnesota,Male,0,16954017,0
VIII(e) Unspecified malignant bone tumors,Mississippi,Female,0,7683130,0
VIII(e) Unspecified malignant bone tumors,Montana,Male,0,3010924,0
VIII(e) Unspecified malignant bone tumors,New Hampshire,Male,0,3810999,0
VIII(e) Unspecified malignant bone tumors,North Dakota,Female,0,2071886,0
VIII(e) Unspecified malignant bone tumors,Rhode Island,Female,0,2983352,0
VIII(e) Unspecified malignant bone tumors,South Dakota,Female,0,2350852,0
VIII(e) Unspecified malignant bone tumors,Texas,Female,29,84248594,0.03
VIII(e) Unspecified malignant bone tumors,Texas,Male,38,88350956,0.04000000000000001
VIII(e) Unspecified malignant bone tumors,Vermont,Male,0,1795966,0
VIII(e) Unspecified malignant bone tumors,West Virginia,Female,0,4839575,0
VIII(e) Unspecified malignant bone tumors,West Virginia,Male,0,5110992,0
VIII(e) Unspecified malignant bone tumors,Wyoming,Female,0,1642684,0
VIII(e) Unspecified malignant bone tumors,Wyoming,Male,0,1753469,0
IX Soft-tissue sarcomas,Alabama,Female,163,14140689,1.1500000000000001
IX Soft-tissue sarcomas,Alabama,Male,186,14736390,1.26
IX Soft-tissue sarcomas,Alaska,Female,23,2279931,1.01
IX Soft-tissue sarcomas,Alaska,Male,33,2440694,1.35
IX Soft-tissue sarcomas,Arizona,Female,178,19406377,0.9199999999999999
IX Soft-tissue sarcomas,Arizona,Male,236,20369280,1.16
IX Soft-tissue sarcomas,Arkansas,Female,95,8729058,1.09
IX Soft-tissue sarcomas,Arkansas,Male,111,9169100,1.21
IX Soft-tissue sarcomas,California,Female,1308,115078726,1.1400000000000001
IX Soft-tissue sarcomas,California,Male,1489,120991812,1.2300000000000002
IX Soft-tissue sarcomas,Colorado,Female,162,15025190,1.08
IX Soft-tissue sarcomas,Colorado,Male,178,15862099,1.1199999999999999
IX Soft-tissue sarcomas,Connecticut,Female,112,10175364,1.1
IX Soft-tissue sarcomas,Connecticut,Male,150,10654876,1.4100000000000001
IX Soft-tissue sarcomas,Delaware,Female,35,2591476,1.35
IX Soft-tissue sarcomas,Delaware,Male,27,2676960,1.01
IX Soft-tissue sarcomas,District of Columbia,Female,18,1550069,1.16
IX Soft-tissue sarcomas,District of Columbia,Male,22,1533269,1.4300000000000002
IX Soft-tissue sarcomas,Florida,Female,670,50182775,1.34
IX Soft-tissue sarcomas,Florida,Male,797,52680860,1.51
IX Soft-tissue sarcomas,Georgia,Female,345,30321686,1.1400000000000001
IX Soft-tissue sarcomas,Georgia,Male,435,31689633,1.37
IX Soft-tissue sarcomas,Hawaii,Female,37,3750270,0.9900000000000001
IX Soft-tissue sarcomas,Hawaii,Male,46,3997425,1.1500000000000001
IX Soft-tissue sarcomas,Idaho,Female,63,5258478,1.2000000000000002
IX Soft-tissue sarcomas,Idaho,Male,67,5476278,1.22
IX Soft-tissue sarcomas,Illinois,Female,416,38604523,1.08
IX Soft-tissue sarcomas,Illinois,Male,515,40489343,1.27
IX Soft-tissue sarcomas,Indiana,Female,206,18245506,1.1300000000000001
IX Soft-tissue sarcomas,Indiana,Male,238,19169072,1.2400000000000002
IX Soft-tissue sarcomas,Iowa,Female,107,9228398,1.16
IX Soft-tissue sarcomas,Iowa,Male,134,9696593,1.3800000000000001
IX Soft-tissue sarcomas,Kansas,Female,93,8950919,1.04
IX Soft-tissue sarcomas,Kansas,Male,118,9455616,1.25
IX Soft-tissue sarcomas,Kentucky,Female,125,12645562,0.9900000000000001
IX Soft-tissue sarcomas,Kentucky,Male,156,13328766,1.17
IX Soft-tissue sarcomas,Louisiana,Female,161,14259277,1.1300000000000001
IX Soft-tissue sarcomas,Louisiana,Male,182,14826787,1.2300000000000002
IX Soft-tissue sarcomas,Maine,Female,44,3472550,1.27
IX Soft-tissue sarcomas,Maine,Male,48,3671569,1.31
IX Soft-tissue sarcomas,Maryland,Female,177,17122384,1.03
IX Soft-tissue sarcomas,Maryland,Male,228,17861848,1.2800000000000002
IX Soft-tissue sarcomas,Massachusetts,Female,215,18423690,1.17
IX Soft-tissue sarcomas,Massachusetts,Male,264,19157003,1.3800000000000001
IX Soft-tissue sarcomas,Michigan,Female,355,29825800,1.1900000000000002
IX Soft-tissue sarcomas,Michigan,Male,437,31328957,1.3900000000000001
IX Soft-tissue sarcomas,Minnesota,Female,187,16188565,1.16
IX Soft-tissue sarcomas,Minnesota,Male,224,16954017,1.32
IX Soft-tissue sarcomas,Mississippi,Female,62,7683130,0.81
IX Soft-tissue sarcomas,Mississippi,Male,94,7986473,1.1800000000000002
IX Soft-tissue sarcomas,Missouri,Female,175,17691930,0.9900000000000001
IX Soft-tissue sarcomas,Missouri,Male,233,18574543,1.25
IX Soft-tissue sarcomas,Montana,Female,32,2835131,1.1300000000000001
IX Soft-tissue sarcomas,Montana,Male,40,3010924,1.33
IX Soft-tissue sarcomas,Nebraska,Female,60,5805706,1.03
IX Soft-tissue sarcomas,Nebraska,Male,70,6097724,1.1500000000000001
IX Soft-tissue sarcomas,Nevada,Female,74,7794272,0.9500000000000001
IX Soft-tissue sarcomas,Nevada,Male,94,8220353,1.1400000000000001
IX Soft-tissue sarcomas,New Hampshire,Female,43,3642488,1.1800000000000002
IX Soft-tissue sarcomas,New Hampshire,Male,46,3810999,1.21
IX Soft-tissue sarcomas,New Jersey,Female,279,25677915,1.09
IX Soft-tissue sarcomas,New Jersey,Male,383,26976605,1.42
IX Soft-tissue sarcomas,New Mexico,Female,62,6321366,0.9800000000000001
IX Soft-tissue sarcomas,New Mexico,Male,87,6583143,1.32
IX Soft-tissue sarcomas,New York,Female,683,55453325,1.2300000000000002
IX Soft-tissue sarcomas,New York,Male,834,58064527,1.4400000000000002
IX Soft-tissue sarcomas,North Carolina,Female,278,27670201,1
IX Soft-tissue sarcomas,North Carolina,Male,379,28979727,1.31
IX Soft-tissue sarcomas,North Dakota,Male,30,2194388,1.37
IX Soft-tissue sarcomas,Ohio,Female,385,34368943,1.1199999999999999
IX Soft-tissue sarcomas,Ohio,Male,458,35997390,1.27
IX Soft-tissue sarcomas,Oklahoma,Female,99,11570306,0.86
IX Soft-tissue sarcomas,Oklahoma,Male,148,12186314,1.21
IX Soft-tissue sarcomas,Oregon,Female,111,10773308,1.03
IX Soft-tissue sarcomas,Oregon,Male,119,11324451,1.05
IX Soft-tissue sarcomas,Pennsylvania,Female,396,35510719,1.1199999999999999
IX Soft-tissue sarcomas,Pennsylvania,Male,479,37173008,1.29
IX Soft-tissue sarcomas,Rhode Island,Female,41,2983352,1.37
IX Soft-tissue sarcomas,Rhode Island,Male,37,3098728,1.1900000000000002
IX Soft-tissue sarcomas,South Carolina,Female,124,13498914,0.9199999999999999
IX Soft-tissue sarcomas,South Carolina,Male,140,14084581,0.9900000000000001
IX Soft-tissue sarcomas,South Dakota,Female,17,2350852,0.7200000000000001
IX Soft-tissue sarcomas,South Dakota,Male,28,2483465,1.1300000000000001
IX Soft-tissue sarcomas,Tennessee,Female,201,18500186,1.09
IX Soft-tissue sarcomas,Tennessee,Male,240,19384206,1.2400000000000002
IX Soft-tissue sarcomas,Texas,Female,881,84248594,1.05
IX Soft-tissue sarcomas,Texas,Male,1152,88350956,1.3
IX Soft-tissue sarcomas,Utah,Female,122,10538554,1.16
IX Soft-tissue sarcomas,Utah,Male,162,11049649,1.47
IX Soft-tissue sarcomas,Vermont,Female,17,1694835,1
IX Soft-tissue sarcomas,Vermont,Male,26,1795966,1.4500000000000002
IX Soft-tissue sarcomas,Virginia,Female,212,23185434,0.91
IX Soft-tissue sarcomas,Virginia,Male,301,24228396,1.2400000000000002
IX Soft-tissue sarcomas,Washington,Female,230,19738654,1.17
IX Soft-tissue sarcomas,Washington,Male,255,20781451,1.2300000000000002
IX Soft-tissue sarcomas,West Virginia,Female,60,4839575,1.2400000000000002
IX Soft-tissue sarcomas,West Virginia,Male,61,5110992,1.1900000000000002
IX Soft-tissue sarcomas,Wisconsin,Female,180,16755799,1.07
IX Soft-tissue sarcomas,Wisconsin,Male,233,17573883,1.33
IX Soft-tissue sarcomas,Wyoming,Female,16,1642684,0.97
IX Soft-tissue sarcomas,Wyoming,Male,23,1753469,1.31
IX(a) Rhabdomyosarcomas,Alabama,Female,56,14140689,0.4
IX(a) Rhabdomyosarcomas,Alabama,Male,75,14736390,0.51
IX(a) Rhabdomyosarcomas,Alaska,Male,18,2440694,0.7400000000000001
IX(a) Rhabdomyosarcomas,Arizona,Female,63,19406377,0.32000000000000006
IX(a) Rhabdomyosarcomas,Arizona,Male,89,20369280,0.44000000000000006
IX(a) Rhabdomyosarcomas,Arkansas,Female,33,8729058,0.38
IX(a) Rhabdomyosarcomas,Arkansas,Male,41,9169100,0.45
IX(a) Rhabdomyosarcomas,California,Female,441,115078726,0.38
IX(a) Rhabdomyosarcomas,California,Male,602,120991812,0.5
IX(a) Rhabdomyosarcomas,Colorado,Female,55,15025190,0.37000000000000005
IX(a) Rhabdomyosarcomas,Colorado,Male,79,15862099,0.5
IX(a) Rhabdomyosarcomas,Connecticut,Female,41,10175364,0.4
IX(a) Rhabdomyosarcomas,Connecticut,Male,54,10654876,0.51
IX(a) Rhabdomyosarcomas,Delaware,Male,16,2676960,0.6000000000000001
IX(a) Rhabdomyosarcomas,Florida,Female,266,50182775,0.53
IX(a) Rhabdomyosarcomas,Florida,Male,337,52680860,0.6400000000000001
IX(a) Rhabdomyosarcomas,Georgia,Female,131,30321686,0.43
IX(a) Rhabdomyosarcomas,Georgia,Male,160,31689633,0.5
IX(a) Rhabdomyosarcomas,Hawaii,Male,19,3997425,0.48
IX(a) Rhabdomyosarcomas,Idaho,Female,19,5258478,0.36000000000000004
IX(a) Rhabdomyosarcomas,Idaho,Male,29,5476278,0.53
IX(a) Rhabdomyosarcomas,Illinois,Female,149,38604523,0.39
IX(a) Rhabdomyosarcomas,Illinois,Male,200,40489343,0.49000000000000005
IX(a) Rhabdomyosarcomas,Indiana,Female,73,18245506,0.4
IX(a) Rhabdomyosarcomas,Indiana,Male,112,19169072,0.58
IX(a) Rhabdomyosarcomas,Iowa,Female,31,9228398,0.34
IX(a) Rhabdomyosarcomas,Iowa,Male,50,9696593,0.52
IX(a) Rhabdomyosarcomas,Kansas,Female,35,8950919,0.39
IX(a) Rhabdomyosarcomas,Kansas,Male,50,9455616,0.53
IX(a) Rhabdomyosarcomas,Kentucky,Female,39,12645562,0.31000000000000005
IX(a) Rhabdomyosarcomas,Kentucky,Male,63,13328766,0.47000000000000003
IX(a) Rhabdomyosarcomas,Louisiana,Female,69,14259277,0.48
IX(a) Rhabdomyosarcomas,Louisiana,Male,72,14826787,0.49000000000000005
IX(a) Rhabdomyosarcomas,Maine,Female,19,3472550,0.55
IX(a) Rhabdomyosarcomas,Maine,Male,19,3671569,0.52
IX(a) Rhabdomyosarcomas,Maryland,Female,65,17122384,0.38
IX(a) Rhabdomyosarcomas,Maryland,Male,96,17861848,0.54
IX(a) Rhabdomyosarcomas,Massachusetts,Female,74,18423690,0.4
IX(a) Rhabdomyosarcomas,Massachusetts,Male,101,19157003,0.53
IX(a) Rhabdomyosarcomas,Michigan,Female,115,29825800,0.39
IX(a) Rhabdomyosarcomas,Michigan,Male,183,31328957,0.58
IX(a) Rhabdomyosarcomas,Minnesota,Female,58,16188565,0.36000000000000004
IX(a) Rhabdomyosarcomas,Minnesota,Male,90,16954017,0.53
IX(a) Rhabdomyosarcomas,Mississippi,Female,24,7683130,0.31000000000000005
IX(a) Rhabdomyosarcomas,Mississippi,Male,40,7986473,0.5
IX(a) Rhabdomyosarcomas,Missouri,Female,75,17691930,0.42000000000000004
